Q,I(Q),Error
2.97740664E-01,-1.29155815E-04,1.67941267E-04
2.98026267E-01,2.98772007E-04,1.72763244E-04
2.98311869E-01,8.71047378E-05,1.72180280E-04
2.98597472E-01,-8.49254429E-05,1.69286656E-04
2.98883075E-01,1.54152513E-04,1.75290937E-04
2.99168677E-01,-3.96270305E-04,1.70052824E-04
2.99454280E-01,2.61183828E-04,1.75743405E-04
2.99739882E-01,5.29322773E-04,1.74305579E-04
3.00025485E-01,3.23079526E-04,1.74649478E-04
3.00311087E-01,-1.25702471E-04,1.78296833E-04
3.00596690E-01,-3.98606062E-06,1.72618153E-04
3.00882292E-01,1.34598464E-04,1.79418889E-04
3.01167895E-01,-4.22932208E-05,1.74873865E-04
3.01453498E-01,-1.36751682E-04,1.78912947E-04
3.01739100E-01,2.37859786E-05,1.79504051E-04
3.02024703E-01,1.88078731E-04,1.77290161E-04
3.02310305E-01,-1.07437372E-04,1.83807037E-04
3.02595908E-01,-7.67409801E-07,1.76910127E-04
3.02881510E-01,-2.04782933E-04,1.82409390E-04
3.03167113E-01,-7.35744834E-06,1.81429447E-04
3.03452715E-01,8.09505582E-06,1.82414804E-04
3.03738318E-01,-7.99074769E-05,1.86180986E-04
3.04023921E-01,2.42087990E-04,1.80303326E-04
3.04309523E-01,2.77049839E-04,1.87666839E-04
3.04595126E-01,9.06586647E-05,1.82785849E-04
3.04880728E-01,1.82501972E-05,1.87530510E-04
3.05166331E-01,-1.18829310E-04,1.87938375E-04
3.05451933E-01,1.02728605E-04,1.85860759E-04
3.05737536E-01,-6.20968640E-05,1.91323975E-04
3.06023138E-01,1.08625740E-04,1.84590830E-04
3.06308741E-01,-1.16080046E-05,1.91461001E-04
3.06594344E-01,7.21178949E-05,1.90779776E-04
3.06879946E-01,4.85442579E-05,1.90107651E-04
3.07165549E-01,1.05910003E-04,1.95399144E-04
3.07451151E-01,-1.18836761E-05,1.89847371E-04
3.07736754E-01,1.95179135E-04,1.95600308E-04
3.08022356E-01,2.69059092E-04,1.91567981E-04
3.08307959E-01,-2.51002610E-04,1.96721238E-04
3.08593561E-01,1.88622624E-04,1.97026666E-04
3.08879164E-01,-1.66296959E-05,1.93329168E-04
3.09164767E-01,3.05026770E-05,2.01727421E-04
3.09450369E-01,2.26408243E-04,1.94573863E-04
3.09735972E-01,-2.65881419E-04,2.00423126E-04
3.10021574E-01,3.02214175E-04,1.98700528E-04
3.10307177E-01,2.99878418E-04,2.00198260E-04
3.10592779E-01,1.50613487E-05,2.05471299E-04
3.10878382E-01,2.11257488E-04,1.97398221E-04
3.11163984E-01,-4.25055623E-06,2.07200884E-04
3.11449587E-01,-1.35876238E-04,2.01255704E-04
3.11735190E-01,3.52192670E-04,2.06619583E-04
3.12020792E-01,-6.58370554E-05,2.06582576E-04
3.12306395E-01,-7.01136887E-05,2.05606789E-04
3.12591997E-01,9.01855528E-05,2.11246681E-04
3.12877600E-01,3.54610384E-05,2.03668192E-04
3.13163202E-01,-1.18955970E-04,2.08912892E-04
3.13448805E-01,1.76861882E-04,2.06885904E-04
3.13734407E-01,4.39770520E-05,2.07221089E-04
3.14020010E-01,1.30612403E-04,2.12452888E-04
3.14305613E-01,3.84498388E-04,2.02311836E-04
3.14591215E-01,4.37740237E-04,2.11203447E-04
3.14876818E-01,1.43423676E-04,2.06240965E-04
3.15162420E-01,-1.21645629E-04,2.08221850E-04
3.15448023E-01,1.59803778E-04,2.09817373E-04
3.15733625E-01,-1.34326518E-04,2.05723647E-04
3.16019228E-01,1.47841871E-04,2.13129099E-04
3.16304830E-01,1.97574496E-04,2.04048989E-04
3.16590433E-01,3.98371369E-04,2.11735860E-04
3.16876036E-01,5.03960997E-04,2.09315456E-04
3.17161638E-01,1.97380781E-04,2.11300558E-04
3.17447241E-01,-9.31434333E-05,2.14581699E-04
3.17732843E-01,1.29681081E-04,2.07254648E-04
3.18018446E-01,-4.95202839E-05,2.16338291E-04
3.18304048E-01,-4.28114086E-04,2.11389356E-04
3.18589651E-01,4.10899520E-05,2.16103390E-04
3.18875253E-01,-4.55491245E-05,2.17828186E-04
3.19160856E-01,-1.01745129E-04,2.16569463E-04
3.19446459E-01,5.27229160E-04,2.24036401E-04
3.19732061E-01,1.54972076E-04,2.13510455E-04
3.20017664E-01,3.71262431E-04,2.24824285E-04
3.20303266E-01,2.34976411E-04,2.20256694E-04
3.20588869E-01,2.32137740E-04,2.23934866E-04
3.20874471E-01,-6.64964318E-06,2.29677969E-04
3.21160074E-01,3.22468579E-04,2.18729202E-04
3.21445676E-01,1.71106309E-04,2.28740956E-04
3.21731279E-01,-2.90792435E-04,2.22712418E-04
3.22016882E-01,1.91852450E-06,2.31664207E-04
3.22302484E-01,2.62077898E-04,2.28773001E-04
3.22588087E-01,3.58972698E-04,2.28886715E-04
3.22873689E-01,4.20399010E-05,2.38674928E-04
3.23159292E-01,1.08189881E-04,2.24671584E-04
3.23444894E-01,1.75088644E-04,2.41416622E-04
3.23730497E-01,-3.39336693E-05,2.30937927E-04
3.24016099E-01,-2.81903893E-04,2.37717129E-04
3.24301702E-01,-1.36896968E-04,2.46071287E-04
3.24587305E-01,1.13911927E-04,2.30038591E-04
3.24872907E-01,-1.67161226E-04,2.46866979E-04
3.25158510E-01,2.79050320E-04,2.36229692E-04
3.25444112E-01,-1.41303986E-04,2.47867745E-04
3.25729715E-01,1.22692436E-04,2.43127645E-04
3.26015317E-01,2.55037099E-04,2.45185684E-04
3.26300920E-01,6.37769699E-06,2.56518217E-04
3.26586522E-01,4.29347157E-04,2.41600203E-04
3.26872125E-01,2.59924680E-04,2.55147774E-04
3.27157728E-01,2.49221921E-04,2.47877881E-04
3.27443330E-01,-4.19020653E-05,2.55439515E-04
3.27728933E-01,-3.51734459E-04,2.61174157E-04
3.28014535E-01,-1.40704215E-05,2.49018786E-04
3.28300138E-01,2.56840140E-04,2.68904059E-04
3.28585740E-01,8.38190317E-06,2.50330728E-04
3.28871343E-01,1.16758049E-04,2.65593284E-04
3.29156945E-01,5.86695969E-05,2.60476803E-04
3.29442548E-01,-1.97362155E-04,2.63561947E-04
3.29728151E-01,-1.00929290E-04,2.78348502E-04
3.30013753E-01,1.79387629E-04,2.56924536E-04
3.30299356E-01,-7.32347369E-04,2.78890280E-04
3.30584958E-01,1.57456845E-04,2.64534675E-04
3.30870561E-01,1.88797712E-05,2.77353821E-04
3.31156163E-01,6.30941242E-04,2.83749590E-04
3.31441766E-01,-3.13300639E-04,2.70317776E-04
3.31727368E-01,1.47596002E-04,2.91964131E-04
3.32012971E-01,-1.29759312E-04,2.70072841E-04
3.32298574E-01,5.36400825E-04,2.90794482E-04
3.32584176E-01,2.86936760E-04,2.81622128E-04
3.32869779E-01,4.20249999E-05,2.89760878E-04
3.33155381E-01,4.18763608E-04,3.06975382E-04
3.33440984E-01,3.87478620E-04,2.78503685E-04
3.33726586E-01,1.79335475E-05,3.06205176E-04
3.34012189E-01,-1.03138387E-04,2.88576656E-04
3.34297791E-01,1.20628625E-04,3.05083139E-04
3.34583394E-01,2.94752419E-04,3.06113993E-04
3.34868997E-01,4.46315855E-04,2.99355214E-04
3.35154599E-01,1.56462193E-05,3.27048118E-04
3.35440202E-01,1.59874558E-04,2.96593925E-04
3.35725804E-01,-1.89453363E-04,3.23598146E-04
3.36011407E-01,-4.34804708E-04,3.10184162E-04
3.36297009E-01,1.33518130E-04,3.19908657E-04
3.36582612E-01,-4.21002507E-04,3.42672901E-04
3.36868214E-01,6.47492707E-05,3.05352731E-04
3.37153817E-01,-8.08224082E-04,3.41819338E-04
3.37439420E-01,-1.55311078E-04,3.21110939E-04
3.37725022E-01,3.52181494E-04,3.44298657E-04
3.38010625E-01,6.23799860E-05,3.43425854E-04
3.38296227E-01,-2.49832869E-04,3.31772587E-04
3.38581830E-01,-1.38476491E-04,3.72398290E-04
3.38867432E-01,1.79056078E-04,3.25908237E-04
3.39153035E-01,1.26194209E-04,3.75177863E-04
3.39438637E-01,-1.12183392E-04,3.41106333E-04
3.39724240E-01,-2.16573477E-04,3.70931707E-04
3.40009843E-01,7.38054514E-05,3.98385264E-04
3.40295445E-01,-8.49630684E-04,3.41000195E-04
3.40581048E-01,6.90609217E-04,3.97514038E-04
3.40866650E-01,-2.92010605E-04,3.64301573E-04
3.41152253E-01,-3.92634422E-04,3.97031135E-04
3.41437855E-01,7.63028860E-04,3.90921167E-04
3.41723458E-01,-3.75684351E-04,3.91876698E-04
3.42009060E-01,-2.50231475E-04,4.38198108E-04
3.42294663E-01,6.84529543E-04,3.78033824E-04
3.42580266E-01,-2.69003212E-05,4.35158394E-04
3.42865868E-01,-2.19274312E-04,4.08312429E-04
3.43151471E-01,1.36531889E-05,4.25739629E-04
3.43437073E-01,1.55359507E-04,4.88209593E-04
3.43722676E-01,-9.29534435E-05,3.92107027E-04
3.44008278E-01,8.63637775E-04,5.20411599E-04
3.44293881E-01,5.43344766E-04,4.14802074E-04
3.44579483E-01,-7.04102218E-04,5.01851554E-04
3.44865086E-01,5.59061766E-04,4.69184567E-04
3.45150689E-01,4.80122864E-04,4.80355465E-04
3.45436291E-01,3.51104885E-04,5.96969519E-04
3.45721894E-01,1.63987279E-04,4.30493027E-04
3.46007496E-01,1.27489865E-03,6.26464577E-04
3.46293099E-01,3.88778746E-04,4.65490542E-04
3.46578701E-01,-7.95833766E-04,6.16006117E-04
3.46864304E-01,7.06855208E-04,5.75533496E-04
3.47149906E-01,8.53192061E-04,5.48284356E-04
3.47435509E-01,4.91771847E-04,7.09694516E-04
3.47721112E-01,6.06771559E-04,5.25658960E-04
3.48006714E-01,-2.66835093E-04,7.68456871E-04
3.48292317E-01,-5.52486628E-04,5.62817864E-04
3.48577919E-01,-9.36131924E-04,8.14902044E-04
3.48863522E-01,-6.58545643E-04,8.47413934E-04
3.49149124E-01,-6.25498593E-04,6.40080093E-04
